ITEMS,FECHAEMP,LOTE,CODIGO,CAJA,ESPECIE,PRODUCTO,CALIDAD,FECHA ELAB,FECHAVENCI,CAJA2,TALLA,UDS,LIBRAS,PROMEDIO,QUEES,EMPAQUE,CUARTO,POSICION,TARIMA,
138,22/12/2025,64/25,010903060601,4148,ATUN,"LOMO SIN PIEL, CON CO",A,17/12/2025,17/12/2026,4148,8 UP,5,"45,0","9,0",INVFISICO,CAJA LBS LIBRE,1,,5,
139,22/12/2025,64/25,010903060601,4147,ATUN,"LOMO SIN PIEL, CON CO",A,17/12/2025,17/12/2026,4147,8 UP,5,"45,4","9,1",INVFISICO,CAJA LBS LIBRE,1,,5,
140,22/12/2025,64/25,010903060601,4145,ATUN,"LOMO SIN PIEL, CON CO",A,17/12/2025,17/12/2026,4145,8 UP,5,"46,4","9,3",INVFISICO,CAJA LBS LIBRE,1,,5,
141,22/12/2025,64/25,010903060601,4146,ATUN,"LOMO SIN PIEL, CON CO",A,17/12/2025,17/12/2026,4146,8 UP,5,"45,8","9,2",INVFISICO,CAJA LBS LIBRE,1,,5,
142,22/12/2025,64/25,010903060601,4123,ATUN,"LOMO SIN PIEL, CON CO",A,17/12/2025,17/12/2026,4123,8 UP,4,"40,4","10,1",INVFISICO,CAJA LBS LIBRE,1,,5,
143,22/12/2025,64/25,010903060601,4122,ATUN,"LOMO SIN PIEL, CON CO",A,17/12/2025,17/12/2026,4122,8 UP,5,"48,8","9,8",INVFISICO,CAJA LBS LIBRE,1,,5,
144,22/12/2025,64/25,010903060601,4121,ATUN,"LOMO SIN PIEL, CON CO",A,17/12/2025,17/12/2026,4121,8 UP,5,"45,2","9,0",INVFISICO,CAJA LBS LIBRE,1,,5,
145,22/12/2025,64/25,010903060601,4120,ATUN,"LOMO SIN PIEL, CON CO",A,17/12/2025,17/12/2026,4120,8 UP,5,"46,0","9,2",INVFISICO,CAJA LBS LIBRE,1,,5,
146,22/12/2025,64/25,010903060601,4119,ATUN,"LOMO SIN PIEL, CON CO",A,17/12/2025,17/12/2026,4119,8 UP,5,"48,0","9,6",INVFISICO,CAJA LBS LIBRE,1,,5,
147,22/12/2025,64/25,010903060601,4118,ATUN,"LOMO SIN PIEL, CON CO",A,17/12/2025,17/12/2026,4118,8 UP,5,"42,6","8,5",INVFISICO,CAJA LBS LIBRE,1,,5,
148,22/12/2025,64/25,010903060601,4115,ATUN,"LOMO SIN PIEL, CON CO",A,17/12/2025,17/12/2026,4115,8 UP,5,"44,4","8,9",INVFISICO,CAJA LBS LIBRE,1,,5,
149,22/12/2025,64/25,010903060601,4116,ATUN,"LOMO SIN PIEL, CON CO",A,17/12/2025,17/12/2026,4116,8 UP,5,"48,6","9,7",INVFISICO,CAJA LBS LIBRE,1,,5,
150,22/12/2025,64/25,010903060601,4117,ATUN,"LOMO SIN PIEL, CON CO",A,17/12/2025,17/12/2026,4117,8 UP,5,"43,4","8,7",INVFISICO,CAJA LBS LIBRE,1,,5,
151,22/12/2025,64/25,010903060601,4114,ATUN,"LOMO SIN PIEL, CON CO",A,17/12/2025,17/12/2026,4114,8 UP,5,"43,6","8,7",INVFISICO,CAJA LBS LIBRE,1,,5,
152,22/12/2025,64/25,010903060601,4245,ATUN,"LOMO SIN PIEL, CON CO",A,17/12/2025,17/12/2026,4245,8 UP,6,"52,0","8,7",INVFISICO,CAJA LBS LIBRE,1,,5,
153,22/12/2025,64/25,010903060601,4247,ATUN,"LOMO SIN PIEL, CON CO",A,17/12/2025,17/12/2026,4247,8 UP,6,"54,8","9,1",INVFISICO,CAJA LBS LIBRE,1,,5,
154,22/12/2025,64/25,010903060601,4246,ATUN,"LOMO SIN PIEL, CON CO",A,17/12/2025,17/12/2026,4246,8 UP,5,"46,8","9,4",INVFISICO,CAJA LBS LIBRE,1,,5,
155,22/12/2025,64/25,010903060601,4241,ATUN,"LOMO SIN PIEL, CON CO",A,17/12/2025,17/12/2026,4241,8 UP,5,"45,2","9,0",INVFISICO,CAJA LBS LIBRE,1,,5,
156,22/12/2025,64/25,010903060601,4243,ATUN,"LOMO SIN PIEL, CON CO",A,17/12/2025,17/12/2026,4243,8 UP,5,"45,2","9,0",INVFISICO,CAJA LBS LIBRE,1,,5,
157,22/12/2025,64/25,010903060601,4242,ATUN,"LOMO SIN PIEL, CON CO",A,17/12/2025,17/12/2026,4242,8 UP,5,"45,2","9,0",INVFISICO,CAJA LBS LIBRE,1,,6,
158,22/12/2025,64/25,010903060601,4244,ATUN,"LOMO SIN PIEL, CON CO",A,17/12/2025,17/12/2026,4244,8 UP,5,"44,2","8,8",INVFISICO,CAJA LBS LIBRE,1,,6,
159,22/12/2025,64/25,010903060601,4238,ATUN,"LOMO SIN PIEL, CON CO",A,17/12/2025,17/12/2026,4238,8 UP,5,"42,8","8,6",INVFISICO,CAJA LBS LIBRE,1,,6,
160,22/12/2025,64/25,010903060601,4236,ATUN,"LOMO SIN PIEL, CON CO",A,17/12/2025,17/12/2026,4236,8 UP,5,"48,4","9,7",INVFISICO,CAJA LBS LIBRE,1,,6,
161,22/12/2025,64/25,010903060601,4239,ATUN,"LOMO SIN PIEL, CON CO",A,17/12/2025,17/12/2026,4239,8 UP,5,"46,4","9,3",INVFISICO,CAJA LBS LIBRE,1,,6,
162,22/12/2025,64/25,010903060601,4240,ATUN,"LOMO SIN PIEL, CON CO",A,17/12/2025,17/12/2026,4240,8 UP,5,"50,4","10,1",INVFISICO,CAJA LBS LIBRE,1,,6,
163,22/12/2025,64/25,010903060601,4237,ATUN,"LOMO SIN PIEL, CON CO",A,17/12/2025,17/12/2026,4237,8 UP,5,"43,4","8,7",INVFISICO,CAJA LBS LIBRE,1,,6,
164,22/12/2025,64/25,010903060601,4235,ATUN,"LOMO SIN PIEL, CON CO",A,17/12/2025,17/12/2026,4235,8 UP,5,"43,4","8,7",INVFISICO,CAJA LBS LIBRE,1,,6,
165,22/12/2025,64/25,010903060601,4212,ATUN,"LOMO SIN PIEL, CON CO",A,17/12/2025,17/12/2026,4212,8 UP,5,"45,6","9,1",INVFISICO,CAJA LBS LIBRE,1,,6,
166,22/12/2025,64/25,010903060601,4211,ATUN,"LOMO SIN PIEL, CON CO",A,17/12/2025,17/12/2026,4211,8 UP,5,"46,4","9,3",INVFISICO,CAJA LBS LIBRE,1,,6,
167,22/12/2025,64/25,010903060601,4208,ATUN,"LOMO SIN PIEL, CON CO",A,17/12/2025,17/12/2026,4208,8 UP,5,"43,0","8,6",INVFISICO,CAJA LBS LIBRE,1,,6,
168,22/12/2025,64/25,010903060601,4213,ATUN,"LOMO SIN PIEL, CON CO",A,17/12/2025,17/12/2026,4213,8 UP,5,"44,0","8,8",INVFISICO,CAJA LBS LIBRE,1,,6,
169,22/12/2025,64/25,010903060601,4209,ATUN,"LOMO SIN PIEL, CON CO",A,17/12/2025,17/12/2026,4209,8 UP,5,"44,0","8,8",INVFISICO,CAJA LBS LIBRE,1,,6,
170,22/12/2025,64/25,010903060601,4210,ATUN,"LOMO SIN PIEL, CON CO",A,17/12/2025,17/12/2026,4210,8 UP,5,"41,6","8,3",INVFISICO,CAJA LBS LIBRE,1,,6,
171,22/12/2025,63/25,010903060601,3942,ATUN,"LOMO SIN PIEL, CON CO",A,13/12/2025,13/12/2026,3942,8 UP,5,"46,2","9,2",INVFISICO,CAJA LBS LIBRE,1,,6,
172,22/12/2025,63/25,010903060601,3953,ATUN,"LOMO SIN PIEL, CON CO",A,13/12/2025,13/12/2026,3953,8 UP,5,"41,0","8,2",INVFISICO,CAJA LBS LIBRE,1,,6,
173,22/12/2025,63/25,010903060601,3934,ATUN,"LOMO SIN PIEL, CON CO",A,13/12/2025,13/12/2026,3934,8 UP,5,"44,6","8,9",INVFISICO,CAJA LBS LIBRE,1,,6,
174,22/12/2025,63/25,010903060601,3933,ATUN,"LOMO SIN PIEL, CON CO",A,13/12/2025,13/12/2026,3933,8 UP,5,"45,4","9,1",INVFISICO,CAJA LBS LIBRE,1,,6,
175,22/12/2025,63/25,010903060601,3928,ATUN,"LOMO SIN PIEL, CON CO",A,13/12/2025,13/12/2026,3928,8 UP,5,"44,8","9,0",INVFISICO,CAJA LBS LIBRE,1,,6,
176,22/12/2025,63/25,010903060601,3927,ATUN,"LOMO SIN PIEL, CON CO",A,13/12/2025,13/12/2026,3927,8 UP,5,"45,6","9,1",INVFISICO,CAJA LBS LIBRE,1,,6,
177,22/12/2025,63/25,010903060601,3915,ATUN,"LOMO SIN PIEL, CON CO",A,13/12/2025,13/12/2026,3915,8 UP,5,"48,6","9,7",INVFISICO,CAJA LBS LIBRE,1,,6,
178,22/12/2025,63/25,010903060601,3916,ATUN,"LOMO SIN PIEL, CON CO",A,13/12/2025,13/12/2026,3916,8 UP,5,"48,2","9,6",INVFISICO,CAJA LBS LIBRE,1,,6,
179,22/12/2025,63/25,010903060601,3925,ATUN,"LOMO SIN PIEL, CON CO",A,13/12/2025,13/12/2026,3925,8 UP,5,"45,6","9,1",INVFISICO,CAJA LBS LIBRE,1,,6,
180,22/12/2025,63/25,010903060601,3912,ATUN,"LOMO SIN PIEL, CON CO",A,13/12/2025,13/12/2026,3912,8 UP,5,"51,2","10,2",INVFISICO,CAJA LBS LIBRE,1,,6,
181,22/12/2025,63/25,010903060601,3913,ATUN,"LOMO SIN PIEL, CON CO",A,13/12/2025,13/12/2026,3913,8 UP,5,"58,8","11,8",INVFISICO,CAJA LBS LIBRE,1,,6,
182,22/12/2025,63/25,010903060601,3911,ATUN,"LOMO SIN PIEL, CON CO",A,13/12/2025,13/12/2026,3911,8 UP,5,"50,6","10,1",INVFISICO,CAJA LBS LIBRE,1,,6,
183,22/12/2025,63/25,010903060601,3941,ATUN,"LOMO SIN PIEL, CON CO",A,13/12/2025,13/12/2026,3941,8 UP,5,"45,6","9,1",INVFISICO,CAJA LBS LIBRE,1,,6,
184,22/12/2025,63/25,010903060601,3910,ATUN,"LOMO SIN PIEL, CON CO",A,13/12/2025,13/12/2026,3910,8 UP,5,"48,2","9,6",INVFISICO,CAJA LBS LIBRE,1,,6,
185,22/12/2025,63/25,010903060601,3908,ATUN,"LOMO SIN PIEL, CON CO",A,13/12/2025,13/12/2026,3908,8 UP,5,"48,0","9,6",INVFISICO,CAJA LBS LIBRE,1,,6,
186,22/12/2025,63/25,010903060601,3907,ATUN,"LOMO SIN PIEL, CON CO",A,13/12/2025,13/12/2026,3907,8 UP,5,"48,8","9,8",INVFISICO,CAJA LBS LIBRE,1,,6,
187,22/12/2025,63/25,010903060601,3909,ATUN,"LOMO SIN PIEL, CON CO",A,13/12/2025,13/12/2026,3909,8 UP,5,"54,4","10,9",INVFISICO,CAJA LBS LIBRE,1,,6,
188,22/12/2025,63/25,010903060601,3905,ATUN,"LOMO SIN PIEL, CON CO",A,13/12/2025,13/12/2026,3905,8 UP,5,"47,4","9,5",INVFISICO,CAJA LBS LIBRE,1,,6,
189,22/12/2025,63/25,010903060601,3903,ATUN,"LOMO SIN PIEL, CON CO",A,13/12/2025,13/12/2026,3903,8 UP,5,"47,4","9,5",INVFISICO,CAJA LBS LIBRE,1,,6,
190,22/12/2025,63/25,010903060601,3904,ATUN,"LOMO SIN PIEL, CON CO",A,13/12/2025,13/12/2026,3904,8 UP,5,"53,6","10,7",INVFISICO,CAJA LBS LIBRE,1,,6,
191,22/12/2025,63/25,010903060601,3906,ATUN,"LOMO SIN PIEL, CON CO",A,13/12/2025,13/12/2026,3906,8 UP,5,"53,6","10,7",INVFISICO,CAJA LBS LIBRE,1,,6,
192,22/12/2025,55/25,010903060601,3622,ATUN,"LOMO SIN PIEL, CON CO",A,17/12/2025,17/12/2026,3622,8 UP,3,"27,4","9,1",INVFISICO,CAJA LBS LIBRE,1,,6,
193,22/12/2025,55/25,010903060601,3648,ATUN,"LOMO SIN PIEL, CON CO",A,17/12/2025,17/12/2026,3648,8 UP,3,"30,2","10,1",INVFISICO,CAJA LBS LIBRE,1,,6,
194,22/12/2025,36/25,010903060601,3041,ATUN,"LOMO SIN PIEL, CON CO",A,17/9/2025,17/9/2026,3041,8 UP,3,"25,4","8,5",INVFISICO,CAJA LBS LIBRE,1,,6,
195,22/12/2025,33/25,010903060601,3006,ATUN,"LOMO SIN PIEL, CON CO",A,16/9/2025,16/9/2026,3006,8 UP,5,"42,8","8,6",INVFISICO,CAJA LBS LIBRE,1,,6,
196,22/12/2025,64/25,010903060301,4268,ATUN,"LOMO SIN PIEL, CON CO",A,17/12/2025,17/12/2026,4268,35,9,"42,8","4,8",INVFISICO,CAJA LBS LIBRE,1,,4,
197,22/12/2025,64/25,010903060301,4267,ATUN,"LOMO SIN PIEL, CON CO",A,17/12/2025,17/12/2026,4267,35,10,"45,2","4,5",INVFISICO,CAJA LBS LIBRE,1,,4,
198,22/12/2025,37/25,010903060401,3164,ATUN,"LOMO SIN PIEL, CON CO",A,17/9/2025,17/9/2026,3164,58,6,"36,8","6,1",INVFISICO,CAJA LBS LIBRE,1,,4,
199,22/12/2025,"37,55/25",010903060401,3128,ATUN,"LOMO SIN PIEL, CON CO",A,17/9/2025,17/9/2026,3128,58,8,"51,2","6,4",INVFISICO,CAJA LBS LIBRE,1,,4,
200,22/12/2025,55/25,010903060401,3763,ATUN,"LOMO SIN PIEL, CON CO",A,17/11/2025,17/11/2026,3763,58,4,"22,6","5,7",INVFISICO,CAJA LBS LIBRE,1,,4,
201,22/12/2025,45/25,010903060601,3448,ATUN,"LOMO SIN PIEL, CON CO",A,6/10/2025,6/10/2026,3448,8 UP,1,"8,4","8,4",INVFISICO,CAJA LBS LIBRE,1,,4,
202,22/12/2025,63/25,010904060601,4026,ATUN,"LOMO SIN PIEL, CON CO",B,13/12/2025,13/12/2026,4026,8 UP,4,"47,8","12,0",INVFISICO,CAJA LBS LIBRE,3,,7,
203,22/12/2025,63/25,010904060601,4031,ATUN,"LOMO SIN PIEL, CON CO",B,13/12/2025,13/12/2026,4031,8 UP,5,"48,6","9,7",INVFISICO,CAJA LBS LIBRE,3,,7,
204,22/12/2025,63/25,010904060601,3929,ATUN,"LOMO SIN PIEL, CON CO",B,13/12/2025,13/12/2026,3929,8 UP,5,"46,2","9,2",INVFISICO,CAJA LBS LIBRE,3,,7,
205,22/12/2025,63/25,010904060601,4025,ATUN,"LOMO SIN PIEL, CON CO",B,13/12/2025,13/12/2026,4025,8 UP,5,"52,0","10,4",INVFISICO,CAJA LBS LIBRE,3,,7,
206,22/12/2025,63/25,010904060601,4020,ATUN,"LOMO SIN PIEL, CON CO",B,13/12/2025,13/12/2026,4020,8 UP,5,"54,4","10,9",INVFISICO,CAJA LBS LIBRE,3,,7,
207,22/12/2025,63/25,010904060601,4023,ATUN,"LOMO SIN PIEL, CON CO",B,13/12/2025,13/12/2026,4023,8 UP,5,"47,8","9,6",INVFISICO,CAJA LBS LIBRE,3,,7,
208,22/12/2025,63/25,010904060601,4019,ATUN,"LOMO SIN PIEL, CON CO",B,13/12/2025,13/12/2026,4019,8 UP,5,"55,2","11,0",INVFISICO,CAJA LBS LIBRE,3,,7,
209,22/12/2025,63/25,010904060601,4012,ATUN,"LOMO SIN PIEL, CON CO",B,13/12/2025,13/12/2026,4012,8 UP,5,"51,4","10,3",INVFISICO,CAJA LBS LIBRE,3,,7,
210,22/12/2025,63/25,010904060601,4013,ATUN,"LOMO SIN PIEL, CON CO",B,13/12/2025,13/12/2026,4013,8 UP,5,"48,0","9,6",INVFISICO,CAJA LBS LIBRE,3,,7,
211,22/12/2025,63/25,010904060601,4018,ATUN,"LOMO SIN PIEL, CON CO",B,13/12/2025,13/12/2026,4018,8 UP,5,"50,0","10,0",INVFISICO,CAJA LBS LIBRE,3,,7,
212,22/12/2025,63/25,010904060601,4005,ATUN,"LOMO SIN PIEL, CON CO",B,13/12/2025,13/12/2026,4005,8 UP,4,"39,2","9,8",INVFISICO,CAJA LBS LIBRE,3,,7,
213,22/12/2025,63/25,010904060601,4006,ATUN,"LOMO SIN PIEL, CON CO",B,13/12/2025,13/12/2026,4006,8 UP,5,"50,0","10,0",INVFISICO,CAJA LBS LIBRE,3,,7,
214,22/12/2025,63/25,010904060601,4007,ATUN,"LOMO SIN PIEL, CON CO",B,13/12/2025,13/12/2026,4007,8 UP,5,"50,4","10,1",INVFISICO,CAJA LBS LIBRE,3,,7,
215,22/12/2025,63/25,010904060601,4010,ATUN,"LOMO SIN PIEL, CON CO",B,13/12/2025,13/12/2026,4010,8 UP,5,"48,4","9,7",INVFISICO,CAJA LBS LIBRE,3,,7,
216,22/12/2025,63/25,010904060601,3997,ATUN,"LOMO SIN PIEL, CON CO",B,13/12/2025,13/12/2026,3997,8 UP,5,"48,8","9,8",INVFISICO,CAJA LBS LIBRE,3,,7,
217,22/12/2025,63/25,010904060601,4001,ATUN,"LOMO SIN PIEL, CON CO",B,13/12/2025,13/12/2026,4001,8 UP,5,"51,8","10,4",INVFISICO,CAJA LBS LIBRE,3,,7,
218,22/12/2025,63/25,010904060601,3999,ATUN,"LOMO SIN PIEL, CON CO",B,13/12/2025,13/12/2026,3999,8 UP,4,"45,6","11,4",INVFISICO,CAJA LBS LIBRE,3,,7,
219,22/12/2025,63/25,010904060601,4002,ATUN,"LOMO SIN PIEL, CON CO",B,13/12/2025,13/12/2026,4002,8 UP,5,"47,4","9,5",INVFISICO,CAJA LBS LIBRE,3,,7,
220,22/12/2025,64/25,010904060601,4286,ATUN,"LOMO SIN PIEL, CON CO",B,17/12/2025,17/12/2026,4286,8 UP,5,"50,2","10,0",INVFISICO,CAJA LBS LIBRE,3,,7,
221,22/12/2025,64/25,010904060601,4284,ATUN,"LOMO SIN PIEL, CON CO",B,17/12/2025,17/12/2026,4284,8 UP,5,"44,6","8,9",INVFISICO,CAJA LBS LIBRE,3,,7,
222,22/12/2025,64/25,010904060601,4283,ATUN,"LOMO SIN PIEL, CON CO",B,17/12/2025,17/12/2026,4283,8 UP,5,"42,0","8,4",INVFISICO,CAJA LBS LIBRE,3,,7,
223,22/12/2025,64/25,010904060601,4280,ATUN,"LOMO SIN PIEL, CON CO",B,17/12/2025,17/12/2026,4280,8 UP,5,"45,0","9,0",INVFISICO,CAJA LBS LIBRE,3,,7,
224,22/12/2025,64/25,010904060601,4282,ATUN,"LOMO SIN PIEL, CON CO",B,17/12/2025,17/12/2026,4282,8 UP,5,"44,8","9,0",INVFISICO,CAJA LBS LIBRE,3,,7,
225,22/12/2025,64/25,010904060601,4285,ATUN,"LOMO SIN PIEL, CON CO",B,17/12/2025,17/12/2026,4285,8 UP,5,"45,0","9,0",INVFISICO,CAJA LBS LIBRE,3,,7,
226,22/12/2025,64/25,010904060401,4281,ATUN,"LOMO SIN PIEL, CON CO",B,17/12/2025,17/12/2026,4281,58,6,"45,8","7,6",INVFISICO,CAJA LBS LIBRE,3,,7,
227,22/12/2025,64/25,010904060401,4278,ATUN,"LOMO SIN PIEL, CON CO",B,17/12/2025,17/12/2026,4278,58,7,"45,8","6,5",INVFISICO,CAJA LBS LIBRE,3,,7,
228,22/12/2025,64/25,010904060401,4279,ATUN,"LOMO SIN PIEL, CON CO",B,17/12/2025,17/12/2026,4279,58,7,"45,0","6,4",INVFISICO,CAJA LBS LIBRE,3,,7,
229,22/12/2025,64/25,010904060401,4274,ATUN,"LOMO SIN PIEL, CON CO",B,17/12/2025,17/12/2026,4274,58,7,"43,6","6,2",INVFISICO,CAJA LBS LIBRE,3,,7,
230,22/12/2025,64/25,010904060401,4277,ATUN,"LOMO SIN PIEL, CON CO",B,17/12/2025,17/12/2026,4277,58,7,"45,4","6,5",INVFISICO,CAJA LBS LIBRE,3,,7,
231,22/12/2025,64/25,010904060401,4276,ATUN,"LOMO SIN PIEL, CON CO",B,17/12/2025,17/12/2026,4276,58,7,"46,2","6,6",INVFISICO,CAJA LBS LIBRE,3,,7,
232,22/12/2025,64/25,010904060401,4275,ATUN,"LOMO SIN PIEL, CON CO",B,17/12/2025,17/12/2026,4275,58,7,"42,2","6,0",INVFISICO,CAJA LBS LIBRE,3,,7,
233,22/12/2025,64/25,010904060401,4272,ATUN,"LOMO SIN PIEL, CON CO",B,17/12/2025,17/12/2026,4272,58,7,"40,2","5,7",INVFISICO,CAJA LBS LIBRE,3,,7,
234,22/12/2025,64/25,010904060401,4271,ATUN,"LOMO SIN PIEL, CON CO",B,17/12/2025,17/12/2026,4271,58,7,"42,8","6,1",INVFISICO,CAJA LBS LIBRE,3,,7,
235,22/12/2025,64/25,010904060401,4273,ATUN,"LOMO SIN PIEL, CON CO",B,17/12/2025,17/12/2026,4273,58,7,"44,6","6,4",INVFISICO,CAJA LBS LIBRE,3,,7,
236,22/12/2025,64/25,010904060401,4270,ATUN,"LOMO SIN PIEL, CON CO",B,17/12/2025,17/12/2026,4270,58,7,"45,0","6,4",INVFISICO,CAJA LBS LIBRE,3,,7,
237,22/12/2025,64/25,010904060301,4269,ATUN,"LOMO SIN PIEL, CON CO",B,17/12/2025,17/12/2026,4269,35,4,"19,4","4,9",INVFISICO,CAJA LBS LIBRE,3,,7,
238,22/12/2025,36/25,010904060401,3042,ATUN,"LOMO SIN PIEL, CON CO",B,13/9/2025,13/9/2026,3042,58,3,"17,8","5,9",INVFISICO,CAJA LBS LIBRE,3,,7,
239,22/12/2025,43/25,010904060401,3277,ATUN,"LOMO SIN PIEL, CON CO",B,2/10/2025,2/10/2026,3277,58,7,"51,2","7,3",INVFISICO,CAJA LBS LIBRE,3,,7,
240,22/12/2025,55/25,010904060401,3770,ATUN,"LOMO SIN PIEL, CON CO",B,17/11/2025,17/11/2026,3770,58,4,"30,2","7,6",INVFISICO,CAJA LBS LIBRE,3,,7,
241,22/12/2025,55/25,010904060401,3618,ATUN,"LOMO SIN PIEL, CON CO",B,17/11/2025,17/11/2026,3618,58,1,"7,8","7,8",INVFISICO,CAJA LBS LIBRE,3,,7,
242,22/12/2025,37/25,010904060301,3187,ATUN,"LOMO SIN PIEL, CON CO",B,15/9/2025,15/9/2026,3187,35,4,"18,0","4,5",INVFISICO,CAJA LBS LIBRE,3,,7,
243,22/12/2025,55/25,010904060601,3617,ATUN,"LOMO SIN PIEL, CON CO",B,17/11/2025,17/11/2026,3617,8 UP,3,"32,2","10,7",INVFISICO,CAJA LBS LIBRE,3,,7,
244,22/12/2025,55/25,010904060601,3771,ATUN,"LOMO SIN PIEL, CON CO",B,17/11/2025,17/11/2026,3771,8 UP,1,"9,5","9,5",INVFISICO,CAJA LBS LIBRE,3,,7,
245,22/12/2025,37/25,010904060401,3186,ATUN,"LOMO SIN PIEL, CON CO",B,15/9/2025,15/9/2026,3186,58,1,"5,2","5,2",INVFISICO,CAJA LBS LIBRE,3,,7,
246,22/12/2025,45/25,010904060601,3449,ATUN,"LOMO SIN PIEL, CON CO",B,6/10/2025,6/10/2026,3449,8 UP,2,"17,4","8,7",INVFISICO,CAJA LBS LIBRE,3,,7,
247,22/12/2025,45/25,010904060401,3446,ATUN,"LOMO SIN PIEL, CON CO",B,6/10/2025,6/10/2026,3446,58,4,"25,2","6,3",INVFISICO,CAJA LBS LIBRE,3,,7,
248,22/12/2025,61/25,081402070301,3853,MAHI MAHI,"FILETE CON PIEL, SIN ESPINAS CO",IND,10/12/2025,10/12/2026,3853,35,12,"39,0","3,3",INVFISICO,CAJA LBS LIBRE,3,,8,
249,22/12/2025,61/25,081402070301,3851,MAHI MAHI,"FILETE CON PIEL, SIN ESPINAS CO",IND,10/12/2025,10/12/2026,3851,35,11,"36,7","3,3",INVFISICO,CAJA LBS LIBRE,3,,8,
250,22/12/2025,61/25,081402070201,3855,MAHI MAHI,"FILETE CON PIEL, SIN ESPINAS CO",IND,10/12/2025,10/12/2026,3855,13,15,"40,3","2,7",INVFISICO,CAJA LBS LIBRE,3,,8,
251,22/12/2025,61/25,081402070201,3856,MAHI MAHI,"FILETE CON PIEL, SIN ESPINAS CO",IND,10/12/2025,10/12/2026,3856,13,15,"42,1","2,8",INVFISICO,CAJA LBS LIBRE,3,,8,
252,22/12/2025,61/25,081402070301,3852,MAHI MAHI,"FILETE CON PIEL, SIN ESPINAS CO",IND,10/12/2025,10/12/2026,3852,35,12,"40,7","3,4",INVFISICO,CAJA LBS LIBRE,3,,8,
253,22/12/2025,61/25,081402070301,3787,MAHI MAHI,"FILETE CON PIEL, SIN ESPINAS CO",IND,10/12/2025,10/12/2026,3787,35,12,"39,2","3,3",INVFISICO,CAJA LBS LIBRE,3,,8,
254,22/12/2025,61/25,081402070301,3789,MAHI MAHI,"FILETE CON PIEL, SIN ESPINAS CO",IND,10/12/2025,10/12/2026,3789,35,12,"38,6","3,2",INVFISICO,CAJA LBS LIBRE,3,,8,
255,22/12/2025,61/25,081402070301,3790,MAHI MAHI,"FILETE CON PIEL, SIN ESPINAS CO",IND,10/12/2025,10/12/2026,3790,35,12,"39,8","3,3",INVFISICO,CAJA LBS LIBRE,3,,8,
256,22/12/2025,61/25,081402070301,3788,MAHI MAHI,"FILETE CON PIEL, SIN ESPINAS CO",IND,10/12/2025,10/12/2026,3788,35,12,"38,8","3,2",INVFISICO,CAJA LBS LIBRE,3,,8,
257,22/12/2025,56/25,081402070201,3792,MAHI MAHI,"FILETE CON PIEL, SIN ESPINAS CO",IND,19/11/2025,19/11/2026,3792,13,8,"20,8","2,6",INVFISICO,CAJA LBS LIBRE,3,,8,
258,22/12/2025,61/25,081402070401,3857,MAHI MAHI,"FILETE CON PIEL, SIN ESPINAS CO",IND,10/12/2025,10/12/2026,3857,58,2,"11,2","5,6",INVFISICO,CAJA LBS LIBRE,3,,8,
259,22/12/2025,61/25,081402070301,3854,MAHI MAHI,"FILETE CON PIEL, SIN ESPINAS CO",IND,10/12/2025,10/12/2026,3854,35,2,"6,4","3,2",INVFISICO,CAJA LBS LIBRE,3,,8,
260,22/12/2025,56/25,081402070301,3791,MAHI MAHI,"FILETE CON PIEL, SIN ESPINAS CO",IND,19/11/2025,19/11/2026,3791,35,2,"6,4","3,2",INVFISICO,CAJA LBS LIBRE,3,,8,
261,22/12/2025,55/25,010909060601,3626,ATUN,"LOMO SIN PIEL, CON CO",C,17/11/2025,17/11/2026,3626,8 UP,5,"47,2","9,4",INVFISICO,CAJA LBS LIBRE,3,,9,
262,22/12/2025,55/25,010909060601,3625,ATUN,"LOMO SIN PIEL, CON CO",C,17/11/2025,17/11/2026,3625,8 UP,6,"42,4","7,1",INVFISICO,CAJA LBS LIBRE,3,,9,
263,22/12/2025,55/25,010909060601,3624,ATUN,"LOMO SIN PIEL, CON CO",C,17/11/2025,17/11/2026,3624,8 UP,5,"47,6","9,5",INVFISICO,CAJA LBS LIBRE,3,,9,
264,22/12/2025,31/25,010909060301,2997,ATUN,"LOMO SIN PIEL, CON CO",C,16/9/2025,16/9/2026,2997,35,11,"43,2","3,9",INVFISICO,CAJA LBS LIBRE,3,,9,
265,22/12/2025,55/25,010909060601,3623,ATUN,"LOMO SIN PIEL, CON CO",C,17/11/2025,17/11/2026,3623,8 UP,5,"48,8","9,8",INVFISICO,CAJA LBS LIBRE,3,,9,
266,22/12/2025,55/25,010909060401,3628,ATUN,"LOMO SIN PIEL, CON CO",C,17/11/2025,17/11/2026,3628,58,1,"7,6","7,6",INVFISICO,CAJA LBS LIBRE,3,,9,
267,22/12/2025,55/25,010909060401,3773,ATUN,"LOMO SIN PIEL, CON CO",C,17/11/2025,17/11/2026,3773,58,1,"7,9","7,9",INVFISICO,CAJA LBS LIBRE,3,,9,
268,22/12/2025,55/25,010909060601,3772,ATUN,"LOMO SIN PIEL, CON CO",C,17/11/2025,17/11/2026,3772,8 UP,1,"10,7","10,7",INVFISICO,CAJA LBS LIBRE,3,,9,
